date,drug_name,units_sold
2024-12-24,Atorvastatin 20 mg tablet,11
2024-12-24,Simvastatin 40 mg tablet,2
2024-12-24,Levothyroxine 50 mcg tablet,9
2024-12-24,Omeprazole 20 mg capsule,7
2024-12-24,Famotidine 20 mg tablet,5
2024-12-24,Albuterol HFA inhaler,6
2024-12-24,Fluticasone nasal spray,1
2024-12-24,Cetirizine 10 mg tablet,3
2024-12-24,Amoxicillin 500 mg capsule,12
2024-12-24,Amoxicillin-clavulanate 875/125 mg tablet,5
2024-12-24,Azithromycin 250 mg tablet,4
2024-12-24,Doxycycline 100 mg capsule,3
2024-12-24,Cephalexin 500 mg capsule,6
2024-12-24,Oseltamivir 75 mg capsule,1
2024-12-24,Nirmatrelvir/ritonavir 300/100 mg pack,0
2024-12-24,Prednisone 20 mg tablet,3
2024-12-24,Ibuprofen 200 mg tablet,17
2024-12-24,Acetaminophen 500 mg tablet,18
2024-12-24,Naproxen 500 mg tablet,7
2024-12-24,Gabapentin 300 mg capsule,6
2024-12-24,Sertraline 50 mg tablet,5
2024-12-24,Hydrochlorothiazide 25 mg tablet,5
2024-12-24,Insulin glargine 100 units/mL pen,2
2024-12-24,Semaglutide 0.25/0.5 mg pen,0
2024-12-24,Naloxone 4 mg nasal spray,0
2024-12-25,Lisinopril 10 mg tablet,9
2024-12-25,Amlodipine 5 mg tablet,7
2024-12-25,Losartan 50 mg tablet,4
2024-12-25,Metformin 500 mg tablet,6
2024-12-25,Glipizide 5 mg tablet,1
2024-12-25,Atorvastatin 20 mg tablet,9
2024-12-25,Simvastatin 40 mg tablet,1
2024-12-25,Levothyroxine 50 mcg tablet,3
2024-12-25,Omeprazole 20 mg capsule,3
2024-12-25,Famotidine 20 mg tablet,4
2024-12-25,Albuterol HFA inhaler,8
2024-12-25,Fluticasone nasal spray,6
2024-12-25,Cetirizine 10 mg tablet,8
2024-12-25,Amoxicillin 500 mg capsule,16
2024-12-25,Amoxicillin-clavulanate 875/125 mg tablet,8
2024-12-25,Azithromycin 250 mg tablet,7
2024-12-25,Doxycycline 100 mg capsule,7
2024-12-25,Cephalexin 500 mg capsule,7
2024-12-25,Oseltamivir 75 mg capsule,3
2024-12-25,Nirmatrelvir/ritonavir 300/100 mg pack,0
2024-12-25,Prednisone 20 mg tablet,6
2024-12-25,Ibuprofen 200 mg tablet,10
2024-12-25,Acetaminophen 500 mg tablet,10
2024-12-25,Naproxen 500 mg tablet,4
2024-12-25,Gabapentin 300 mg capsule,5
2024-12-25,Sertraline 50 mg tablet,6
2024-12-25,Hydrochlorothiazide 25 mg tablet,7
2024-12-25,Insulin glargine 100 units/mL pen,0
2024-12-25,Semaglutide 0.25/0.5 mg pen,0
2024-12-25,Naloxone 4 mg nasal spray,0
2024-12-26,Lisinopril 10 mg tablet,11
2024-12-26,Amlodipine 5 mg tablet,12
2024-12-26,Losartan 50 mg tablet,7
2024-12-26,Metformin 500 mg tablet,11
2024-12-26,Glipizide 5 mg tablet,6
2024-12-26,Atorvastatin 20 mg tablet,4
2024-12-26,Simvastatin 40 mg tablet,1
2024-12-26,Levothyroxine 50 mcg tablet,7
2024-12-26,Omeprazole 20 mg capsule,12
2024-12-26,Famotidine 20 mg tablet,5
2024-12-26,Albuterol HFA inhaler,15
2024-12-26,Fluticasone nasal spray,3
2024-12-26,Cetirizine 10 mg tablet,5
2024-12-26,Amoxicillin 500 mg capsule,5
2024-12-26,Amoxicillin-clavulanate 875/125 mg tablet,7
2024-12-26,Azithromycin 250 mg tablet,7
2024-12-26,Doxycycline 100 mg capsule,6
2024-12-26,Cephalexin 500 mg capsule,1
2024-12-26,Oseltamivir 75 mg capsule,1
2024-12-26,Nirmatrelvir/ritonavir 300/100 mg pack,1
2024-12-26,Prednisone 20 mg tablet,5
2024-12-26,Ibuprofen 200 mg tablet,16
2024-12-26,Acetaminophen 500 mg tablet,26
2024-12-26,Naproxen 500 mg tablet,8
2024-12-26,Gabapentin 300 mg capsule,6
2024-12-26,Sertraline 50 mg tablet,9
2024-12-26,Hydrochlorothiazide 25 mg tablet,3
2024-12-26,Insulin glargine 100 units/mL pen,1
2024-12-26,Semaglutide 0.25/0.5 mg pen,1
2024-12-26,Naloxone 4 mg nasal spray,0
2024-12-27,Lisinopril 10 mg tablet,8
2024-12-27,Amlodipine 5 mg tablet,5
2024-12-27,Losartan 50 mg tablet,7
2024-12-27,Metformin 500 mg tablet,12
2024-12-27,Glipizide 5 mg tablet,1
2024-12-27,Atorvastatin 20 mg tablet,8
2024-12-27,Simvastatin 40 mg tablet,2
2024-12-27,Levothyroxine 50 mcg tablet,2
2024-12-27,Omeprazole 20 mg capsule,9
2024-12-27,Famotidine 20 mg tablet,1
2024-12-27,Albuterol HFA inhaler,10
2024-12-27,Fluticasone nasal spray,6
2024-12-27,Cetirizine 10 mg tablet,7
2024-12-27,Amoxicillin 500 mg capsule,13
2024-12-27,Amoxicillin-clavulanate 875/125 mg tablet,2
2024-12-27,Azithromycin 250 mg tablet,2
2024-12-27,Doxycycline 100 mg capsule,7
2024-12-27,Cephalexin 500 mg capsule,8
2024-12-27,Oseltamivir 75 mg capsule,0
2024-12-27,Nirmatrelvir/ritonavir 300/100 mg pack,0
2024-12-27,Prednisone 20 mg tablet,4
2024-12-27,Ibuprofen 200 mg tablet,16
2024-12-27,Acetaminophen 500 mg tablet,14
2024-12-27,Naproxen 500 mg tablet,6
2024-12-27,Gabapentin 300 mg capsule,10
2024-12-27,Sertraline 50 mg tablet,6
2024-12-27,Hydrochlorothiazide 25 mg tablet,2
2024-12-27,Insulin glargine 100 units/mL pen,1
2024-12-27,Semaglutide 0.25/0.5 mg pen,0
2024-12-27,Naloxone 4 mg nasal spray,0
2024-12-28,Lisinopril 10 mg tablet,0
2024-12-28,Amlodipine 5 mg tablet,1
2024-12-28,Losartan 50 mg tablet,1
2024-12-28,Metformin 500 mg tablet,0
2024-12-28,Glipizide 5 mg tablet,1
2024-12-28,Atorvastatin 20 mg tablet,0
2024-12-28,Simvastatin 40 mg tablet,0
2024-12-28,Levothyroxine 50 mcg tablet,0
2024-12-28,Omeprazole 20 mg capsule,1
2024-12-28,Famotidine 20 mg tablet,0
2024-12-28,Albuterol HFA inhaler,0
2024-12-28,Fluticasone nasal spray,0
2024-12-28,Cetirizine 10 mg tablet,0
2024-12-28,Amoxicillin 500 mg capsule,1
2024-12-28,Amoxicillin-clavulanate 875/125 mg tablet,1
2024-12-28,Azithromycin 250 mg tablet,0
2024-12-28,Doxycycline 100 mg capsule,0
2024-12-28,Cephalexin 500 mg capsule,0
2024-12-28,Oseltamivir 75 mg capsule,0
2024-12-28,Nirmatrelvir/ritonavir 300/100 mg pack,0
2024-12-28,Prednisone 20 mg tablet,0
2024-12-28,Ibuprofen 200 mg tablet,0
2024-12-28,Acetaminophen 500 mg tablet,2
2024-12-28,Naproxen 500 mg tablet,0
2024-12-28,Gabapentin 300 mg capsule,0
2024-12-28,Sertraline 50 mg tablet,1
2024-12-28,Hydrochlorothiazide 25 mg tablet,0
2024-12-28,Insulin glargine 100 units/mL pen,0
2024-12-28,Semaglutide 0.25/0.5 mg pen,0
2024-12-28,Naloxone 4 mg nasal spray,0
2024-12-29,Lisinopril 10 mg tablet,1
2024-12-29,Amlodipine 5 mg tablet,2
2024-12-29,Losartan 50 mg tablet,0
2024-12-29,Metformin 500 mg tablet,0
2024-12-29,Glipizide 5 mg tablet,0
2024-12-29,Atorvastatin 20 mg tablet,2
2024-12-29,Simvastatin 40 mg tablet,0
2024-12-29,Levothyroxine 50 mcg tablet,0
2024-12-29,Omeprazole 20 mg capsule,1
2024-12-29,Famotidine 20 mg tablet,1
2024-12-29,Albuterol HFA inhaler,1
2024-12-29,Fluticasone nasal spray,1
2024-12-29,Cetirizine 10 mg tablet,0
2024-12-29,Amoxicillin 500 mg capsule,1
2024-12-29,Amoxicillin-clavulanate 875/125 mg tablet,1
2024-12-29,Azithromycin 250 mg tablet,0
2024-12-29,Doxycycline 100 mg capsule,0
2024-12-29,Cephalexin 500 mg capsule,0
2024-12-29,Oseltamivir 75 mg capsule,0
2024-12-29,Nirmatrelvir/ritonavir 300/100 mg pack,0
2024-12-29,Prednisone 20 mg tablet,0
2024-12-29,Ibuprofen 200 mg tablet,0
2024-12-29,Acetaminophen 500 mg tablet,1
2024-12-29,Naproxen 500 mg tablet,1
2024-12-29,Gabapentin 300 mg capsule,0
2024-12-29,Sertraline 50 mg tablet,0
2024-12-29,Hydrochlorothiazide 25 mg tablet,0
2024-12-29,Insulin glargine 100 units/mL pen,0
2024-12-29,Semaglutide 0.25/0.5 mg pen,0
2024-12-29,Naloxone 4 mg nasal spray,0
2024-12-30,Lisinopril 10 mg tablet,17
2024-12-30,Amlodipine 5 mg tablet,10
2024-12-30,Losartan 50 mg tablet,7
2024-12-30,Metformin 500 mg tablet,13
2024-12-30,Glipizide 5 mg tablet,3
2024-12-30,Atorvastatin 20 mg tablet,9
2024-12-30,Simvastatin 40 mg tablet,5
2024-12-30,Levothyroxine 50 mcg tablet,4
2024-12-30,Omeprazole 20 mg capsule,7
2024-12-30,Famotidine 20 mg tablet,6
2024-12-30,Albuterol HFA inhaler,7
2024-12-30,Fluticasone nasal spray,6
2024-12-30,Cetirizine 10 mg tablet,4
2024-12-30,Amoxicillin 500 mg capsule,19
2024-12-30,Amoxicillin-clavulanate 875/125 mg tablet,5
2024-12-30,Azithromycin 250 mg tablet,5
2024-12-30,Doxycycline 100 mg capsule,7
2024-12-30,Cephalexin 500 mg capsule,5
2024-12-30,Oseltamivir 75 mg capsule,0
2024-12-30,Nirmatrelvir/ritonavir 300/100 mg pack,1
2024-12-30,Prednisone 20 mg tablet,10
2024-12-30,Ibuprofen 200 mg tablet,11
2024-12-30,Acetaminophen 500 mg tablet,18
2024-12-30,Naproxen 500 mg tablet,7
2024-12-30,Gabapentin 300 mg capsule,2
2024-12-30,Sertraline 50 mg tablet,4
2024-12-30,Hydrochlorothiazide 25 mg tablet,6
2024-12-30,Insulin glargine 100 units/mL pen,0
2024-12-30,Semaglutide 0.25/0.5 mg pen,0
2024-12-30,Naloxone 4 mg nasal spray,0
2024-12-31,Lisinopril 10 mg tablet,11
2024-12-31,Amlodipine 5 mg tablet,7
2024-12-31,Losartan 50 mg tablet,6
2024-12-31,Metformin 500 mg tablet,11
2024-12-31,Glipizide 5 mg tablet,2
2024-12-31,Atorvastatin 20 mg tablet,6
2024-12-31,Simvastatin 40 mg tablet,3
2024-12-31,Levothyroxine 50 mcg tablet,4
2024-12-31,Omeprazole 20 mg capsule,9
2024-12-31,Famotidine 20 mg tablet,5
2024-12-31,Albuterol HFA inhaler,12
2024-12-31,Fluticasone nasal spray,1
2024-12-31,Cetirizine 10 mg tablet,7
2024-12-31,Amoxicillin 500 mg capsule,7
2024-12-31,Amoxicillin-clavulanate 875/125 mg tablet,6
2024-12-31,Azithromycin 250 mg tablet,8
2024-12-31,Doxycycline 100 mg capsule,4
2024-12-31,Cephalexin 500 mg capsule,5
2024-12-31,Oseltamivir 75 mg capsule,3
2024-12-31,Nirmatrelvir/ritonavir 300/100 mg pack,2
2024-12-31,Prednisone 20 mg tablet,6
2024-12-31,Ibuprofen 200 mg tablet,10
2024-12-31,Acetaminophen 500 mg tablet,18
2024-12-31,Naproxen 500 mg tablet,4
2024-12-31,Gabapentin 300 mg capsule,4
2024-12-31,Sertraline 50 mg tablet,5
2024-12-31,Hydrochlorothiazide 25 mg tablet,2
2024-12-31,Insulin glargine 100 units/mL pen,3
2024-12-31,Semaglutide 0.25/0.5 mg pen,0
2024-12-31,Naloxone 4 mg nasal spray,1
2025-01-01,Lisinopril 10 mg tablet,9
2025-01-01,Amlodipine 5 mg tablet,14
2025-01-01,Losartan 50 mg tablet,13
2025-01-01,Metformin 500 mg tablet,17
2025-01-01,Glipizide 5 mg tablet,6
2025-01-01,Atorvastatin 20 mg tablet,14
2025-01-01,Simvastatin 40 mg tablet,2
2025-01-01,Levothyroxine 50 mcg tablet,8
2025-01-01,Omeprazole 20 mg capsule,7
2025-01-01,Famotidine 20 mg tablet,3
2025-01-01,Albuterol HFA inhaler,9
2025-01-01,Fluticasone nasal spray,1
2025-01-01,Cetirizine 10 mg tablet,7
2025-01-01,Amoxicillin 500 mg capsule,8
2025-01-01,Amoxicillin-clavulanate 875/125 mg tablet,9
2025-01-01,Azithromycin 250 mg tablet,4
2025-01-01,Doxycycline 100 mg capsule,5
2025-01-01,Cephalexin 500 mg capsule,6
2025-01-01,Oseltamivir 75 mg capsule,2
2025-01-01,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-01-01,Prednisone 20 mg tablet,6
2025-01-01,Ibuprofen 200 mg tablet,17
2025-01-01,Acetaminophen 500 mg tablet,13
2025-01-01,Naproxen 500 mg tablet,6
2025-01-01,Gabapentin 300 mg capsule,6
2025-01-01,Sertraline 50 mg tablet,8
2025-01-01,Hydrochlorothiazide 25 mg tablet,3
2025-01-01,Insulin glargine 100 units/mL pen,1
2025-01-01,Semaglutide 0.25/0.5 mg pen,0
2025-01-01,Naloxone 4 mg nasal spray,1
2025-01-02,Lisinopril 10 mg tablet,10
2025-01-02,Amlodipine 5 mg tablet,9
2025-01-02,Losartan 50 mg tablet,10
2025-01-02,Metformin 500 mg tablet,9
2025-01-02,Glipizide 5 mg tablet,4
2025-01-02,Atorvastatin 20 mg tablet,8
2025-01-02,Simvastatin 40 mg tablet,0
2025-01-02,Levothyroxine 50 mcg tablet,5
2025-01-02,Omeprazole 20 mg capsule,2
2025-01-02,Famotidine 20 mg tablet,2
2025-01-02,Albuterol HFA inhaler,6
2025-01-02,Fluticasone nasal spray,2
2025-01-02,Cetirizine 10 mg tablet,2
2025-01-02,Amoxicillin 500 mg capsule,13
2025-01-02,Amoxicillin-clavulanate 875/125 mg tablet,8
2025-01-02,Azithromycin 250 mg tablet,1
2025-01-02,Doxycycline 100 mg capsule,6
2025-01-02,Cephalexin 500 mg capsule,5
2025-01-02,Oseltamivir 75 mg capsule,2
2025-01-02,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-01-02,Prednisone 20 mg tablet,5
2025-01-02,Ibuprofen 200 mg tablet,12
2025-01-02,Acetaminophen 500 mg tablet,17
2025-01-02,Naproxen 500 mg tablet,5
2025-01-02,Gabapentin 300 mg capsule,3
2025-01-02,Sertraline 50 mg tablet,6
2025-01-02,Hydrochlorothiazide 25 mg tablet,4
2025-01-02,Insulin glargine 100 units/mL pen,1
2025-01-02,Semaglutide 0.25/0.5 mg pen,0
2025-01-02,Naloxone 4 mg nasal spray,1
2025-01-03,Lisinopril 10 mg tablet,8
2025-01-03,Amlodipine 5 mg tablet,6
2025-01-03,Losartan 50 mg tablet,8
2025-01-03,Metformin 500 mg tablet,7
2025-01-03,Glipizide 5 mg tablet,6
2025-01-03,Atorvastatin 20 mg tablet,6
2025-01-03,Simvastatin 40 mg tablet,7
2025-01-03,Levothyroxine 50 mcg tablet,9
2025-01-03,Omeprazole 20 mg capsule,5
2025-01-03,Famotidine 20 mg tablet,2
2025-01-03,Albuterol HFA inhaler,13
2025-01-03,Fluticasone nasal spray,3
2025-01-03,Cetirizine 10 mg tablet,1
2025-01-03,Amoxicillin 500 mg capsule,11
2025-01-03,Amoxicillin-clavulanate 875/125 mg tablet,11
2025-01-03,Azithromycin 250 mg tablet,10
2025-01-03,Doxycycline 100 mg capsule,6
2025-01-03,Cephalexin 500 mg capsule,8
2025-01-03,Oseltamivir 75 mg capsule,1
2025-01-03,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-01-03,Prednisone 20 mg tablet,8
2025-01-03,Ibuprofen 200 mg tablet,15
2025-01-03,Acetaminophen 500 mg tablet,17
2025-01-03,Naproxen 500 mg tablet,2
2025-01-03,Gabapentin 300 mg capsule,5
2025-01-03,Sertraline 50 mg tablet,6
2025-01-03,Hydrochlorothiazide 25 mg tablet,7
2025-01-03,Insulin glargine 100 units/mL pen,1
2025-01-03,Semaglutide 0.25/0.5 mg pen,0
2025-01-03,Naloxone 4 mg nasal spray,1
2025-01-04,Lisinopril 10 mg tablet,0
2025-01-04,Amlodipine 5 mg tablet,0
2025-01-04,Losartan 50 mg tablet,0
2025-01-04,Metformin 500 mg tablet,2
2025-01-04,Glipizide 5 mg tablet,0
2025-01-04,Atorvastatin 20 mg tablet,0
2025-01-04,Simvastatin 40 mg tablet,0
2025-01-04,Levothyroxine 50 mcg tablet,0
2025-01-04,Omeprazole 20 mg capsule,0
2025-01-04,Famotidine 20 mg tablet,0
2025-01-04,Albuterol HFA inhaler,0
2025-01-04,Fluticasone nasal spray,1
2025-01-04,Cetirizine 10 mg tablet,0
2025-01-04,Amoxicillin 500 mg capsule,0
2025-01-04,Amoxicillin-clavulanate 875/125 mg tablet,1
2025-01-04,Azithromycin 250 mg tablet,1
2025-01-04,Doxycycline 100 mg capsule,0
2025-01-04,Cephalexin 500 mg capsule,0
2025-01-04,Oseltamivir 75 mg capsule,0
2025-01-04,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-01-04,Prednisone 20 mg tablet,2
2025-01-04,Ibuprofen 200 mg tablet,1
2025-01-04,Acetaminophen 500 mg tablet,0
2025-01-04,Naproxen 500 mg tablet,1
2025-01-04,Gabapentin 300 mg capsule,0
2025-01-04,Sertraline 50 mg tablet,0
2025-01-04,Hydrochlorothiazide 25 mg tablet,0
2025-01-04,Insulin glargine 100 units/mL pen,0
2025-01-04,Semaglutide 0.25/0.5 mg pen,0
2025-01-04,Naloxone 4 mg nasal spray,0
2025-01-05,Lisinopril 10 mg tablet,0
2025-01-05,Amlodipine 5 mg tablet,0
2025-01-05,Losartan 50 mg tablet,0
2025-01-05,Metformin 500 mg tablet,2
2025-01-05,Glipizide 5 mg tablet,0
2025-01-05,Atorvastatin 20 mg tablet,0
2025-01-05,Simvastatin 40 mg tablet,0
2025-01-05,Levothyroxine 50 mcg tablet,1
2025-01-05,Omeprazole 20 mg capsule,0
2025-01-05,Famotidine 20 mg tablet,1
2025-01-05,Albuterol HFA inhaler,1
2025-01-05,Fluticasone nasal spray,0
2025-01-05,Cetirizine 10 mg tablet,0
2025-01-05,Amoxicillin 500 mg capsule,2
2025-01-05,Amoxicillin-clavulanate 875/125 mg tablet,0
2025-01-05,Azithromycin 250 mg tablet,0
2025-01-05,Doxycycline 100 mg capsule,0
2025-01-05,Cephalexin 500 mg capsule,1
2025-01-05,Oseltamivir 75 mg capsule,0
2025-01-05,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-01-05,Prednisone 20 mg tablet,1
2025-01-05,Ibuprofen 200 mg tablet,1
2025-01-05,Acetaminophen 500 mg tablet,0
2025-01-05,Naproxen 500 mg tablet,0
2025-01-05,Gabapentin 300 mg capsule,0
2025-01-05,Sertraline 50 mg tablet,0
2025-01-05,Hydrochlorothiazide 25 mg tablet,0
2025-01-05,Insulin glargine 100 units/mL pen,0
2025-01-05,Semaglutide 0.25/0.5 mg pen,0
2025-01-05,Naloxone 4 mg nasal spray,0
2025-01-06,Lisinopril 10 mg tablet,9
2025-01-06,Amlodipine 5 mg tablet,10
2025-01-06,Losartan 50 mg tablet,5
2025-01-06,Metformin 500 mg tablet,19
2025-01-06,Glipizide 5 mg tablet,5
2025-01-06,Atorvastatin 20 mg tablet,6
2025-01-06,Simvastatin 40 mg tablet,0
2025-01-06,Levothyroxine 50 mcg tablet,6
2025-01-06,Omeprazole 20 mg capsule,8
2025-01-06,Famotidine 20 mg tablet,6
2025-01-06,Albuterol HFA inhaler,12
2025-01-06,Fluticasone nasal spray,4
2025-01-06,Cetirizine 10 mg tablet,9
2025-01-06,Amoxicillin 500 mg capsule,11
2025-01-06,Amoxicillin-clavulanate 875/125 mg tablet,5
2025-01-06,Azithromycin 250 mg tablet,7
2025-01-06,Doxycycline 100 mg capsule,6
2025-01-06,Cephalexin 500 mg capsule,7
2025-01-06,Oseltamivir 75 mg capsule,1
2025-01-06,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-01-06,Prednisone 20 mg tablet,6
2025-01-06,Ibuprofen 200 mg tablet,18
2025-01-06,Acetaminophen 500 mg tablet,25
2025-01-06,Naproxen 500 mg tablet,8
2025-01-06,Gabapentin 300 mg capsule,4
2025-01-06,Sertraline 50 mg tablet,6
2025-01-06,Hydrochlorothiazide 25 mg tablet,4
2025-01-06,Insulin glargine 100 units/mL pen,3
2025-01-06,Semaglutide 0.25/0.5 mg pen,0
2025-01-06,Naloxone 4 mg nasal spray,1
2025-01-07,Lisinopril 10 mg tablet,9
2025-01-07,Amlodipine 5 mg tablet,12
2025-01-07,Losartan 50 mg tablet,6
2025-01-07,Metformin 500 mg tablet,6
2025-01-07,Glipizide 5 mg tablet,5
2025-01-07,Atorvastatin 20 mg tablet,9
2025-01-07,Simvastatin 40 mg tablet,4
2025-01-07,Levothyroxine 50 mcg tablet,8
2025-01-07,Omeprazole 20 mg capsule,3
2025-01-07,Famotidine 20 mg tablet,6
2025-01-07,Albuterol HFA inhaler,12
2025-01-07,Fluticasone nasal spray,3
2025-01-07,Cetirizine 10 mg tablet,4
2025-01-07,Amoxicillin 500 mg capsule,14
2025-01-07,Amoxicillin-clavulanate 875/125 mg tablet,7
2025-01-07,Azithromycin 250 mg tablet,2
2025-01-07,Doxycycline 100 mg capsule,7
2025-01-07,Cephalexin 500 mg capsule,3
2025-01-07,Oseltamivir 75 mg capsule,0
2025-01-07,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-01-07,Prednisone 20 mg tablet,5
2025-01-07,Ibuprofen 200 mg tablet,14
2025-01-07,Acetaminophen 500 mg tablet,17
2025-01-07,Naproxen 500 mg tablet,5
2025-01-07,Gabapentin 300 mg capsule,4
2025-01-07,Sertraline 50 mg tablet,6
2025-01-07,Hydrochlorothiazide 25 mg tablet,3
2025-01-07,Insulin glargine 100 units/mL pen,0
2025-01-07,Semaglutide 0.25/0.5 mg pen,1
2025-01-07,Naloxone 4 mg nasal spray,0
2025-01-08,Lisinopril 10 mg tablet,13
2025-01-08,Amlodipine 5 mg tablet,16
2025-01-08,Losartan 50 mg tablet,7
2025-01-08,Metformin 500 mg tablet,13
2025-01-08,Glipizide 5 mg tablet,4
2025-01-08,Atorvastatin 20 mg tablet,6
2025-01-08,Simvastatin 40 mg tablet,4
2025-01-08,Levothyroxine 50 mcg tablet,6
2025-01-08,Omeprazole 20 mg capsule,9
2025-01-08,Famotidine 20 mg tablet,2
2025-01-08,Albuterol HFA inhaler,12
2025-01-08,Fluticasone nasal spray,4
2025-01-08,Cetirizine 10 mg tablet,3
2025-01-08,Amoxicillin 500 mg capsule,13
2025-01-08,Amoxicillin-clavulanate 875/125 mg tablet,3
2025-01-08,Azithromycin 250 mg tablet,3
2025-01-08,Doxycycline 100 mg capsule,5
2025-01-08,Cephalexin 500 mg capsule,6
2025-01-08,Oseltamivir 75 mg capsule,0
2025-01-08,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-01-08,Prednisone 20 mg tablet,8
2025-01-08,Ibuprofen 200 mg tablet,13
2025-01-08,Acetaminophen 500 mg tablet,20
2025-01-08,Naproxen 500 mg tablet,4
2025-01-08,Gabapentin 300 mg capsule,6
2025-01-08,Sertraline 50 mg tablet,9
2025-01-08,Hydrochlorothiazide 25 mg tablet,8
2025-01-08,Insulin glargine 100 units/mL pen,3
2025-01-08,Semaglutide 0.25/0.5 mg pen,1
2025-01-08,Naloxone 4 mg nasal spray,0
2025-01-09,Lisinopril 10 mg tablet,10
2025-01-09,Amlodipine 5 mg tablet,5
2025-01-09,Losartan 50 mg tablet,7
2025-01-09,Metformin 500 mg tablet,12
2025-01-09,Glipizide 5 mg tablet,3
2025-01-09,Atorvastatin 20 mg tablet,11
2025-01-09,Simvastatin 40 mg tablet,2
2025-01-09,Levothyroxine 50 mcg tablet,4
2025-01-09,Omeprazole 20 mg capsule,8
2025-01-09,Famotidine 20 mg tablet,4
2025-01-09,Albuterol HFA inhaler,17
2025-01-09,Fluticasone nasal spray,3
2025-01-09,Cetirizine 10 mg tablet,8
2025-01-09,Amoxicillin 500 mg capsule,8
2025-01-09,Amoxicillin-clavulanate 875/125 mg tablet,8
2025-01-09,Azithromycin 250 mg tablet,6
2025-01-09,Doxycycline 100 mg capsule,5
2025-01-09,Cephalexin 500 mg capsule,2
2025-01-09,Oseltamivir 75 mg capsule,0
2025-01-09,Nirmatrelvir/ritonavir 300/100 mg pack,1
2025-01-09,Prednisone 20 mg tablet,4
2025-01-09,Ibuprofen 200 mg tablet,14
2025-01-09,Acetaminophen 500 mg tablet,12
2025-01-09,Naproxen 500 mg tablet,3
2025-01-09,Gabapentin 300 mg capsule,7
2025-01-09,Sertraline 50 mg tablet,6
2025-01-09,Hydrochlorothiazide 25 mg tablet,4
2025-01-09,Insulin glargine 100 units/mL pen,1
2025-01-09,Semaglutide 0.25/0.5 mg pen,1
2025-01-09,Naloxone 4 mg nasal spray,0
2025-01-10,Lisinopril 10 mg tablet,9
2025-01-10,Amlodipine 5 mg tablet,9
2025-01-10,Losartan 50 mg tablet,5
2025-01-10,Metformin 500 mg tablet,6
2025-01-10,Glipizide 5 mg tablet,1
2025-01-10,Atorvastatin 20 mg tablet,8
2025-01-10,Simvastatin 40 mg tablet,3
2025-01-10,Levothyroxine 50 mcg tablet,4
2025-01-10,Omeprazole 20 mg capsule,7
2025-01-10,Famotidine 20 mg tablet,3
2025-01-10,Albuterol HFA inhaler,13
2025-01-10,Fluticasone nasal spray,1
2025-01-10,Cetirizine 10 mg tablet,3
2025-01-10,Amoxicillin 500 mg capsule,10
2025-01-10,Amoxicillin-clavulanate 875/125 mg tablet,4
2025-01-10,Azithromycin 250 mg tablet,5
2025-01-10,Doxycycline 100 mg capsule,6
2025-01-10,Cephalexin 500 mg capsule,6
2025-01-10,Oseltamivir 75 mg capsule,0
2025-01-10,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-01-10,Prednisone 20 mg tablet,7
2025-01-10,Ibuprofen 200 mg tablet,12
2025-01-10,Acetaminophen 500 mg tablet,21
2025-01-10,Naproxen 500 mg tablet,10
2025-01-10,Gabapentin 300 mg capsule,9
2025-01-10,Sertraline 50 mg tablet,5
2025-01-10,Hydrochlorothiazide 25 mg tablet,13
2025-01-10,Insulin glargine 100 units/mL pen,0
2025-01-10,Semaglutide 0.25/0.5 mg pen,0
2025-01-10,Naloxone 4 mg nasal spray,0
2025-01-11,Lisinopril 10 mg tablet,0
2025-01-11,Amlodipine 5 mg tablet,1
2025-01-11,Losartan 50 mg tablet,3
2025-01-11,Metformin 500 mg tablet,1
2025-01-11,Glipizide 5 mg tablet,1
2025-01-11,Atorvastatin 20 mg tablet,0
2025-01-11,Simvastatin 40 mg tablet,0
2025-01-11,Levothyroxine 50 mcg tablet,0
2025-01-11,Omeprazole 20 mg capsule,0
2025-01-11,Famotidine 20 mg tablet,1
2025-01-11,Albuterol HFA inhaler,1
2025-01-11,Fluticasone nasal spray,0
2025-01-11,Cetirizine 10 mg tablet,0
2025-01-11,Amoxicillin 500 mg capsule,0
2025-01-11,Amoxicillin-clavulanate 875/125 mg tablet,1
2025-01-11,Azithromycin 250 mg tablet,0
2025-01-11,Doxycycline 100 mg capsule,1
2025-01-11,Cephalexin 500 mg capsule,1
2025-01-11,Oseltamivir 75 mg capsule,0
2025-01-11,Nirmatrelvir/ritonavir 300/100 mg pack,0
2025-01-11,Prednisone 20 mg tablet,1
2025-01-11,Ibuprofen 200 mg tablet,2
2025-01-11,Acetaminophen 500 mg tablet,0
2025-01-11,Naproxen 500 mg tablet,1
2025-01-11,Gabapentin 300 mg capsule,0
2025-01-11,Sertraline 50 mg tablet,1
2025-01-11,Hydrochlorothiazide 25 mg tablet,0
2025-01-11,Insulin glargine 100 units/mL pen,0
